fuel_id,vehicle_id,date,liters,cost_per_liter,total_cost
76156,157,2024-11-23,132.5,8797.98,585893.61
76157,112,2024-08-12,151.01,8556.52,1552387.06
76158,64,2024-05-15,21.29,10021.92,315297.94
76159,196,2024-08-10,68.51,9444.31,372716.49
76160,25,2025-06-01,36.94,11586.91,1769000.27
76161,199,2025-01-31,71.67,11676.85,1678885.91
76162,64,2024-06-17,186.24,8463.54,1652497.55
76163,188,2024-08-22,47.86,9252.53,828707.4
76164,196,2025-07-31,125.5,11424.19,931116.14
76165,88,2024-07-28,112.71,10160.04,758918.23
76166,193,2024-10-09,194.71,9322.68,1871334.7
76167,168,2024-07-30,165.79,8969.51,601149.47
76168,10,2024-08-27,162.44,9348.54,739431.41
76169,124,2024-12-22,109.42,10421.31,1967402.15
76170,144,2024-03-22,61.97,8627.65,1962986.93
76171,169,2024-11-28,162.08,11060.63,959859.58
76172,72,2024-02-17,162.94,8640.45,435440.92
76173,181,2024-04-07,61.53,9653.9,1461784.02
76174,11,2025-05-06,166.12,11439.32,1181525.16
76175,134,2024-03-13,90.43,11716.83,932894.76
76176,151,2024-10-23,162.84,8099.08,1627080.15
76177,158,2024-04-07,51.15,9127.81,1744195.57
76178,186,2025-04-23,141.71,10855.89,1477918.28
76179,73,2024-01-18,36.51,11365.34,411519.99
76180,138,2024-11-11,54.72,9060.05,1331822.07
76181,175,2025-10-15,153.85,11441.65,1657419.26
76182,90,2024-10-16,73.64,11823.8,1995076.27
76183,100,2024-08-31,122.61,11048.53,1952269.22
76184,70,2025-07-20,106.17,10142.61,1400927.38
76185,49,2024-04-21,145.51,9225.76,247337.14
76186,193,2024-12-03,111.96,11599.12,503514.38
76187,196,2025-11-04,42.13,10801.72,1199706.58
76188,172,2024-01-09,32.06,11156.42,1768625.26
76189,150,2024-11-15,185.5,9455.51,221445.14
76190,92,2024-07-12,42.17,10584.85,392274.49
76191,144,2025-04-30,152.13,11573.36,1535301.81
76192,157,2024-05-22,49.93,9004.71,402815.26
76193,184,2025-05-24,36.95,11336.88,603591.18
76194,50,2025-08-29,149.21,9549.74,781591.6
76195,68,2024-11-27,44.98,11903.51,967167.16
76196,122,2025-06-09,66.57,10705.78,1748029.27
76197,47,2025-04-12,79.73,11397.86,388959.13
76198,71,2024-08-24,65.65,11433.68,1798726.03
76199,70,2024-08-25,42.73,11321.91,229321.97
76200,166,2024-01-26,82.14,9763.8,371543.02
76201,98,2024-02-11,31.86,10251.65,298240.28
76202,97,2024-10-15,193.12,8702.73,1597154.59
76203,5,2024-06-29,118.32,9892.52,1718208.65
76204,114,2023-11-21,49.15,9567.68,978170.16
76205,90,2025-07-29,43.23,9371.63,1129068.25
76206,52,2025-02-05,146.33,8739.33,1780801.47
76207,115,2023-12-16,160.1,8509.89,214948.33
76208,96,2023-12-21,88.71,10315.07,1655842.35
76209,1,2025-01-02,138.6,9123.15,1989846.06
76210,50,2024-01-09,40.77,8677.84,839440.83
76211,102,2024-11-18,142,11086.92,1480367.34
76212,33,2024-03-15,26.04,10368.86,824733.41
76213,52,2025-08-04,154.78,10840.02,732937.9
76214,157,2024-10-21,167.86,8207.46,1491755.66
76215,125,2025-11-06,70.2,10772.64,535113.22
76216,101,2024-07-28,139.26,11400.39,536435.33
76217,52,2025-04-13,144.57,10738.56,372649.16
76218,186,2025-08-12,79.69,11494.47,491117.89
76219,81,2024-10-08,80.66,11126.53,638088.37
76220,82,2025-02-26,74.69,8133.13,1996079.12
76221,53,2024-07-18,122.86,8748.32,1921492.56
76222,71,2025-10-15,74.27,8987.89,317367.47
76223,129,2025-05-07,160.93,8830.83,1047054.27
76224,149,2023-11-27,30.67,10608.14,1482244.24
76225,192,2025-09-13,95.8,9269.2,1034551.91
76226,150,2025-10-15,196.07,11323.06,1911421.51
76227,191,2025-05-09,40.13,9009.2,1754518.67
76228,155,2025-05-13,183.13,8965.38,1256869.59
76229,21,2025-02-08,105.68,11194.95,410824.12
76230,91,2025-11-05,194.49,9466.73,1127835.11
76231,93,2025-06-05,33.7,9323.23,263641.58
76232,12,2024-05-19,135.59,11392.9,587328.06
76233,156,2025-01-02,144.52,8486.81,582401.12
76234,200,2025-06-24,135.86,11945.81,1691556.72
76235,69,2024-07-21,78.63,8692.28,523181.99
76236,148,2024-06-02,149.64,11117.66,1759942.78
76237,68,2025-04-19,41.51,8179.19,1493650.51
76238,183,2024-04-15,146.51,9111.08,1312870.74
76239,175,2025-02-09,163.87,8575.12,1667065.77
76240,3,2025-08-04,69.19,9097.29,543214.65
76241,1,2024-02-14,134.08,11870.46,1020387.26
76242,194,2025-10-18,197.94,10286.13,439278.52
76243,2,2024-01-27,24.54,11189,1029512.23
76244,46,2025-05-21,113.68,11505.27,750964.47
76245,156,2025-06-11,112.31,8975.6,415401.69
76246,73,2024-03-23,158.76,8048,1740095.91
76247,22,2025-10-29,58.27,11125.17,1662861.47
76248,19,2025-01-19,178.67,11989.48,728004.63
76249,103,2024-09-19,162.32,11106.39,461678.8
76250,176,2024-09-07,53.16,9362.29,930539.36
76251,185,2024-01-10,171.09,9537.84,1846790.84
76252,158,2025-05-26,136.99,10973.3,1648529.64
76253,135,2025-10-26,27.35,10236.89,1558495.08
76254,118,2024-02-07,129.05,10140.77,1270364.52
76255,89,2025-09-20,83.37,8323.15,214123.2
76256,113,2024-08-05,60.49,8818.19,1592733.42
76257,27,2024-11-30,65.16,11285.24,1270437.26
76258,21,2025-09-11,144.12,9822.69,882704.09
76259,12,2025-08-05,25.3,10042.67,747421.94
76260,150,2025-08-18,129.14,11728.12,1521310.86
76261,133,2024-11-19,184.67,8721.87,1948905.9
76262,182,2025-08-07,100.72,9380.24,894967.67
76263,112,2024-06-20,191.06,10794.18,1051097.85
76264,145,2024-02-03,137.32,10389.85,859761.04
76265,170,2024-09-11,53.17,8746.87,1352199.29
76266,9,2025-01-24,69.45,10731.46,442435.58
76267,40,2025-10-11,94.51,8288.57,331632.75
76268,176,2024-10-22,56.51,10147.44,290630.5
76269,104,2025-05-09,134.78,8317.87,1626548.97
76270,45,2024-04-24,48.67,10454.7,1926662.72
76271,197,2025-11-07,94.54,10835.94,1510939.5
76272,172,2025-05-30,186.05,9287.95,914384.79
76273,105,2025-09-22,76.99,10064.96,1841256.93
76274,58,2024-01-13,99.48,10970.24,342963.18
76275,135,2024-07-24,38.61,9679.65,377306.12
76276,127,2025-06-18,145.62,11608.93,1021398.15
76277,94,2025-02-07,177.82,10625.13,559217.8
76278,2,2024-07-16,162.41,11374.43,753951.75
76279,145,2025-04-11,145.82,8726.8,222504.51
76280,188,2025-07-28,70.88,10096.86,1453427.02
76281,178,2024-04-24,187.42,10349.8,308805.62
76282,115,2024-04-09,60.44,10218.83,964376.85
76283,38,2023-11-17,45.9,11721.78,1088069.16
76284,65,2025-01-04,76.4,11836.24,1210740.83
76285,195,2024-06-15,34.06,11601.99,1922036.09
76286,118,2024-10-06,52.71,11117.05,463202.28
76287,170,2024-01-05,53.27,11688.23,580836.32
76288,190,2025-09-19,183.23,11250.24,968380.37
76289,141,2024-11-01,68.8,9819.89,1520233.95
76290,131,2025-04-16,56.98,8999.27,442732.18
76291,167,2024-07-25,158.05,8075.81,1323634.4
76292,150,2024-12-24,56.23,11628.8,859495.44
76293,76,2025-06-04,93.88,9379.48,453731.57
76294,2,2024-05-11,92.23,10279.38,1550033.13
76295,109,2025-06-04,63.63,9192.47,1737410.59
76296,175,2025-03-13,69.54,9297.19,476098.52
76297,87,2025-04-18,83.98,8051.74,1658960.85
76298,74,2025-08-25,89.12,9236.72,1506849.4
76299,118,2025-02-08,141.29,10844.72,1241790.84
76300,2,2025-01-04,34.63,8172.31,368928.35
76301,135,2024-04-28,70.84,11152.03,1732921.66
76302,50,2024-11-30,125.54,8088.43,1490801.62
76303,118,2023-11-17,137.67,8256.47,1367991.73
76304,181,2025-08-07,77.06,11883.78,1041351.03
76305,19,2023-12-05,127.9,10451.4,1739594.46
76306,192,2024-08-27,72.89,8739.74,778656.35
76307,143,2024-08-05,198.17,8890.39,1657882.85
76308,106,2024-09-23,38.95,9021.71,209001.02
76309,57,2024-08-25,61.01,10809.63,941674.24
76310,95,2024-10-14,177.19,9079.98,777376.58
76311,120,2025-09-10,170.57,10362.86,367690.02
76312,136,2025-01-06,82.6,10460.88,1783093.11
76313,200,2024-08-28,62.11,10629.72,1300836.82
76314,107,2025-05-09,141.58,9272.14,1604039.32
76315,66,2025-10-14,109.71,9835.58,278723.44
76316,96,2024-04-09,167.62,10647.43,864314.48
76317,158,2024-11-22,163.59,10100.6,1675168.86
76318,79,2024-04-13,27.67,10063.11,1620768.38
76319,125,2024-12-31,70.86,9865.71,1629259.01
76320,101,2025-01-28,81.62,9586.46,966261.57
76321,97,2025-03-31,153.32,10209.27,1498106.97
76322,55,2025-06-09,60.09,8743.82,885848.55
76323,107,2025-07-24,45.26,10181.6,1071906.58
76324,95,2023-11-25,152.44,8827.64,878081.1
76325,161,2025-09-19,69.94,9775.46,1646525.42
76326,57,2025-05-14,156.36,8862.66,1554161.57
76327,35,2025-06-23,52.24,10904.98,918047.32
76328,181,2024-04-14,89.97,11872.75,951129.03
76329,50,2024-05-31,48.19,11902.51,304054.31
76330,1,2024-01-13,184.22,8073.78,993877.32
76331,165,2025-04-13,89.56,9591.65,599713.32
76332,170,2024-09-15,162.73,10261.66,1465827.31
76333,167,2024-11-06,164.75,10733.18,416150.94
76334,175,2024-11-25,53.11,11804.48,842441.49
76335,178,2025-02-21,108.49,9055.46,1563517.67
76336,16,2024-09-19,190.67,8996.18,830886.5
76337,196,2025-02-23,31.35,10725.7,1279746.69
76338,42,2024-10-09,188.21,11309.25,1919150.72
76339,136,2025-02-16,155.59,11105.26,1961977.95
76340,33,2024-10-07,50.15,10890.81,444886.5
76341,14,2024-07-02,63.28,11435.32,263987.42
76342,103,2024-10-16,78.52,11975.97,336652.91
76343,116,2024-11-12,94.53,9400.6,1037708.25
76344,69,2025-07-14,157.75,9264.69,1600859.2
76345,2,2024-02-16,51.09,9662.6,1012167.28
76346,31,2025-02-25,76.5,10043.15,1374651.01
76347,86,2024-11-01,187.25,10560.25,412859.36
76348,43,2024-05-19,185.03,11530.7,409608.61
76349,62,2025-10-03,145.5,8032.08,1218274.33
76350,24,2024-07-06,129.06,8435.21,1132203.2
76351,13,2024-07-28,172.64,10484.18,1488722.74
76352,7,2024-09-25,28.64,10030.53,554651.31
76353,162,2023-12-22,135.08,11140.88,1367694.42
76354,84,2024-10-03,71.21,8347.96,560481.07
76355,60,2025-02-07,172.96,8992.51,1510879.4
76356,40,2025-02-22,49.25,8749.33,248774.19
76357,160,2025-01-17,187.28,8833.76,686058.59
76358,49,2024-01-12,73.76,8448.23,1785925.75
76359,106,2025-02-25,125.19,10621.61,1626372.94
76360,10,2025-10-30,187.09,11283.83,1219262.74
76361,186,2024-01-20,141.98,9256.2,573122.94
76362,92,2024-02-06,177.46,8865.4,362397.12
76363,179,2023-12-30,102.06,8089.74,1339394.89
76364,24,2025-07-12,192.46,10595.69,1446976.28
76365,63,2023-11-16,109.72,8622.64,992388.27
76366,141,2024-06-08,39.14,9916.68,673507.13
76367,97,2025-05-16,168.35,10676.9,254386.89
76368,166,2025-06-08,182.3,8604.15,1371233.36
76369,21,2023-12-14,52.56,11240.95,530835.62
76370,85,2024-03-06,43.47,10855.68,262140.91
76371,153,2024-05-08,67.7,8437.59,1497990.6
76372,140,2024-12-20,192.16,10508.56,1110100.12
76373,75,2024-11-03,156.37,10025.14,1736181.09
76374,60,2023-11-24,64.01,10486.73,1327049.8
76375,193,2025-05-31,148.72,11955.08,605002.47
76376,111,2024-12-06,124.39,11449.88,1948310.81
76377,118,2023-12-15,139.53,11722.9,1093971.21
76378,107,2024-07-18,41.95,11897.16,1457427.67
76379,176,2025-10-12,167.01,10648.14,970258.16
76380,39,2025-04-06,192.24,11800.1,1938097.1
76381,50,2024-12-30,143.16,8277.46,1941725.05
76382,13,2024-11-05,40.49,8674.7,1525575.88
76383,104,2024-07-25,196.71,11334.12,1140669.12
76384,124,2024-03-31,47.7,11744.62,1015910.79
76385,23,2024-11-13,90.89,11891.2,969879.15
76386,132,2024-12-30,63.62,9197.94,1221793.98
76387,195,2024-04-23,64.52,9787.08,1118471.57
76388,185,2024-05-25,43.88,11936.99,1927702.24
76389,44,2024-01-13,22.49,10682.39,1191467.23
76390,151,2024-05-05,186.44,8656.68,1616903.25
76391,86,2024-09-14,138.84,10482.48,365074.89
76392,107,2023-11-17,90.55,8246.26,1509901.9
76393,28,2025-04-10,116.89,9628.71,1298649.2
76394,94,2025-06-20,77.74,11212.01,777166.63
76395,59,2024-01-07,87.73,10744.39,444582.05
76396,84,2024-06-27,60.61,9711.1,1219145.5
76397,170,2025-03-26,180.73,11833.9,1453651.58
76398,117,2024-01-23,158.16,10027.27,1780211.61
76399,125,2025-04-21,34.8,9093.67,341763.76
76400,150,2025-02-24,111.12,9926.28,1539013.89
76401,64,2024-09-25,144.39,8096.25,274964.08
76402,124,2023-12-04,151.98,8896.23,1315183.89
76403,131,2025-02-02,57.47,10579.05,1124504.09
76404,9,2025-10-15,44.37,10751.58,1671519.42
76405,171,2024-08-03,129.66,9150.97,1575118.01
76406,62,2025-10-05,83.94,11911.95,1088008.87
76407,16,2024-06-14,125.92,8810.44,1716871.81
76408,137,2024-12-12,43.5,8172.91,383163.6
76409,31,2025-03-27,190.38,11767.15,847252.85
76410,182,2024-04-17,81.17,11704.57,1873527.96
76411,89,2025-03-03,99.22,9002.57,1311831.83
76412,179,2024-03-01,67.74,9517.29,1156046.27
76413,175,2024-01-28,45.88,8312.48,1731759.91
76414,95,2025-02-28,124.32,8457.36,939161.25
76415,26,2024-01-16,146.27,10594.55,427340.24
76416,69,2025-06-21,184.85,10835.85,1747348.88
76417,137,2025-05-18,140.68,9951.99,1997822.92
76418,84,2024-05-09,151.69,11856.68,847760.05
76419,193,2024-10-04,99.12,9421.36,1104551.84
76420,158,2025-04-15,51.86,10270.15,1586421.4
76421,89,2025-09-16,115.82,9779.5,1151330.05
76422,148,2024-08-16,58.77,11531.64,600612.09
76423,159,2024-02-24,182.01,8662.23,292893.32
76424,12,2023-12-15,151.57,11100.11,1460540.65
76425,137,2024-03-14,162.2,10797.43,1605316.1
76426,58,2025-06-12,193.18,10723.45,897081.58
76427,19,2025-03-14,107.47,9651.81,1446983.53
76428,111,2025-03-15,186.88,9084.73,998575.43
76429,89,2024-07-18,172.34,9696.76,1630091.58
76430,188,2025-08-01,181.1,10270,579723.23
76431,80,2024-10-16,177.22,11925.91,1181505.65
76432,80,2024-11-18,34.39,11242.67,384325
76433,196,2025-10-30,149.28,9665.43,837994.21
76434,46,2025-03-09,119.92,8168.13,598025.71
76435,96,2025-06-15,31.45,10435.59,899864.22
76436,200,2025-08-12,102.96,8138.62,1230159.75
76437,60,2024-11-08,199.04,8404.31,423150.94
76438,56,2024-06-02,140.45,9928.65,345624.71
76439,155,2023-12-13,103.56,10551.53,828482.45
76440,195,2024-09-22,62.66,10117.77,1715698.74
76441,45,2025-05-18,81.49,11212.3,752692.64
76442,123,2024-05-05,146.05,8092.73,1234152.22
76443,120,2025-02-20,194.34,10171.92,374362.34
76444,18,2025-01-11,139.68,9028.76,356722.87
76445,62,2025-06-27,70,10385.8,1752509.48
76446,65,2024-04-02,54.59,8906.92,1739556.76
76447,44,2024-01-08,60.56,10601.38,350779.37
76448,82,2025-10-14,156.07,9540.37,1791078.32
76449,37,2023-11-17,155.5,11132.53,1711387.69
76450,63,2024-09-12,192.99,10002.66,1908279.52
76451,151,2025-09-11,110.02,10009.64,1086094.78
76452,132,2025-08-21,89.22,11210.73,1011805.63
76453,135,2024-10-16,91.49,10604.91,1299990.15
76454,50,2024-09-08,168.27,9123.65,1116363.28
76455,160,2025-09-22,126.86,10602.43,1632095.55
76456,106,2024-06-11,72.96,8888.07,881341.9
76457,200,2025-01-25,100.57,10232.22,510250.12
76458,10,2024-04-18,60.67,11524.15,684723.64
76459,78,2025-11-02,175.77,10153.8,1189142.42
76460,199,2025-04-05,70.06,8538.83,963468.69
76461,158,2024-10-07,45.7,10673.4,1681148.23
76462,186,2025-04-25,44.23,11301.81,610632.27
76463,104,2024-07-09,128,11683.84,1762886.13
76464,143,2025-11-08,66.69,11263.53,655880.33
76465,28,2025-10-23,61.3,8817.6,992834.6
76466,44,2025-08-23,162.1,11241.01,1158148.5
76467,44,2024-03-26,170.14,10665.64,577479.3
76468,6,2023-12-18,25.51,11567.39,749789.13
76469,142,2024-11-16,92.27,10932.1,1181873.45
76470,92,2025-05-31,132.06,11631.07,1687848.93
76471,85,2024-01-18,156.25,11896.64,236717.94
76472,53,2025-06-17,107.97,9465.65,1746530.83
76473,22,2024-11-22,90.21,11745.75,1895444.55
76474,166,2025-10-21,132.76,9404.39,579369.74
76475,102,2025-04-25,58.81,11029.44,1677530.07
76476,76,2024-10-13,37.27,8851.36,582886.47
76477,198,2023-12-24,115.01,8135.25,752686.39
76478,97,2024-02-09,37.54,11393.65,1254164.19
76479,122,2025-03-01,147.03,11948.56,600853.97
76480,81,2024-11-12,87,9258.54,1541460.17
76481,11,2024-02-10,122.81,11531.13,1271843.02
76482,118,2025-04-23,188.09,9447.04,443685.21
76483,83,2024-02-19,66.83,9691.21,988083.01
76484,154,2024-03-03,37.35,9874.15,861038.76
76485,44,2025-02-21,123.9,10795.09,1861510.67
76486,74,2025-08-05,120.73,9407.6,249239.15
76487,159,2023-11-27,120.2,11637.75,778715.99
76488,109,2024-11-29,82.04,8463.77,1416084.27
76489,86,2024-06-01,77.43,9198.77,212060.82
76490,75,2025-02-22,23.75,8780.97,1282804.96
76491,98,2024-05-22,168.5,9537.87,872182.59
76492,53,2025-04-25,20.56,10047.66,1182929.64
76493,169,2024-11-17,191.19,11271.5,1466141.22
76494,129,2025-07-14,82.85,10161.65,386557.11
76495,154,2024-07-06,110.07,8591.49,1600670.49
76496,155,2024-06-14,120.04,11683,506097.52
76497,97,2025-05-17,148.57,11356.11,997151.97
76498,52,2023-12-04,146.6,9271.1,369739.13
76499,85,2025-02-07,105.56,10879.44,689199.87
76500,60,2025-05-06,28.59,10696.29,728591.5
76501,128,2024-10-18,158.78,8873.31,1266445.75
76502,111,2023-12-30,49.59,8558.5,1070963.55
76503,94,2024-05-22,170.07,11251.21,1684326.15
76504,93,2025-11-06,45.17,9184.2,1777632.37
76505,154,2025-05-28,179.33,10587,1238107.18
76506,142,2024-04-11,129.59,9071,280609.23
76507,102,2024-08-18,101.3,9258.41,1516066.71
76508,124,2025-01-13,74.2,10465.8,783574.88
76509,166,2024-05-11,126.68,11118.48,1717185.1
76510,171,2025-01-10,83.05,11244.07,988637.32
76511,101,2024-12-13,158.14,8110.96,1983463.38
76512,30,2025-02-17,52.28,8387.41,1937750.04
76513,195,2023-12-13,105.04,8361.48,777487.95
76514,69,2024-06-15,35.75,8516.98,1567537.03
76515,53,2024-07-29,144.47,8210.17,692708.68
76516,83,2025-10-31,100.63,11880.92,768495.33
76517,2,2024-11-27,26.6,8360.9,1153698.04
76518,98,2025-06-14,139.55,8436.14,1250140.22
76519,123,2024-01-02,184,9238.01,1456729.02
76520,32,2025-05-18,124.22,9734.3,505006.15
76521,29,2024-10-27,75.46,9407.03,726864.9
76522,114,2025-03-13,143.69,11276.92,587324.37
76523,176,2025-07-18,127.15,8207.69,671887.17
76524,153,2024-08-17,169.71,11947.5,524444.7
76525,44,2024-05-16,20.57,9486.47,957190.38
76526,61,2024-09-11,30.97,9032.17,364741.26
76527,111,2024-09-28,110.31,11925.52,1324440.05
76528,36,2025-08-28,44.04,9149.14,1986719.58
76529,29,2024-08-03,197.75,11263.02,531899.55
76530,105,2024-09-16,89,8967.25,936045.53
76531,26,2024-06-04,121.07,10151.05,317670.12
76532,117,2024-06-29,164.3,10182.15,1017338.24
76533,69,2024-08-28,86.26,11173.82,907393.67
76534,146,2024-11-25,117.7,10257.74,1557402.08
76535,13,2025-04-07,61.96,8554.3,658816.48
76536,144,2024-01-18,127.98,11657.46,1025289.26
76537,10,2024-11-11,122.6,9176.02,339688.3
76538,75,2024-05-19,144.03,9863.55,796612.63
76539,119,2025-06-01,84.8,11731.77,888627.87
76540,161,2024-11-30,197.41,11803.77,666127.98
76541,95,2024-05-14,43.4,10129.4,480297.97
76542,32,2025-10-29,138.8,8757.71,1758853.18
76543,157,2025-02-17,110.98,11605.5,1495626.29
76544,142,2024-12-13,174.38,10074.15,1234797.18
76545,100,2025-05-27,31.96,11523.12,1705189.95
76546,70,2025-10-20,153.78,10463.91,1030468.25
76547,136,2024-09-18,134.62,8658.66,1263444.94
76548,196,2025-08-08,186.98,11461.24,1989180.8
76549,36,2024-12-29,189.04,10034.98,939521.57
76550,60,2024-10-01,27.46,8211.29,245517.04
76551,127,2025-05-14,51.43,8468.14,850574.9
76552,114,2024-10-07,26.86,11549.76,1252676.54
76553,131,2025-09-17,29.43,10900.04,1949618.94
76554,10,2025-01-29,77.65,9416.88,384545.83
76555,66,2023-12-07,23.89,8212.41,993113.1
76556,189,2024-06-17,143.26,11753.58,1245989.11
76557,109,2025-02-05,187.43,9499.44,1106679.05
76558,134,2024-12-02,66.6,8241.77,1356172.25
76559,194,2024-11-04,104.34,8966.16,684990.95
76560,23,2024-06-17,74.7,8957.42,822009.04
76561,68,2023-11-14,188.17,8727.93,254578.41
76562,173,2025-06-07,173.34,10600.08,380440.36
76563,98,2025-03-19,159.68,9762.95,1040943.77
76564,144,2025-06-25,34.16,11672.15,645193.44
76565,150,2024-01-26,154.12,10412.5,1748986.44
76566,124,2025-09-13,94.71,8499.7,1909678.19
76567,32,2024-12-07,127.89,9877.77,1716247.85
76568,168,2025-01-02,182.49,9706.17,1414387.98
76569,19,2023-12-12,197,10654.85,1572945.54
76570,149,2024-07-09,160.9,11844.65,1709412.27
76571,37,2024-10-12,114.02,8113.37,317609.52
76572,81,2024-08-31,90.84,9607.89,1784701.23
76573,155,2023-11-25,73.19,10125.57,747585.5
76574,103,2025-08-16,137.41,10693.3,1879121.85
76575,7,2024-05-20,146.45,11702.69,1951991.98
76576,111,2025-03-22,160.87,11943.25,581840.31
76577,22,2024-11-08,100.36,10913.34,491231.55
76578,154,2025-05-09,23.5,9013.93,1431040.83
76579,104,2024-02-16,127.98,11232.83,1245942.19
76580,143,2024-06-22,63.65,11885.49,793525.83
76581,108,2025-10-21,34.11,10153.84,390263.46
76582,64,2024-03-16,123.6,10506.85,1075057.15
76583,37,2025-10-27,56.49,8120.56,1442844.46
76584,100,2025-09-08,77.58,8781.22,434938.78
76585,134,2024-07-11,109.57,9749.81,1077849.8
76586,21,2024-03-07,63.26,10060.17,1613869.03
76587,128,2025-06-09,99.6,9630.4,468202.2
76588,106,2024-05-23,161.32,11244.6,1738510.79
76589,186,2023-12-27,88.35,9466.3,258846.22
76590,197,2023-12-17,142.9,11957.75,1097412.08
76591,160,2024-06-10,197.65,9775.18,228346.85
76592,169,2025-05-01,21.05,8875.33,1144974.12
76593,160,2025-04-10,116.19,10316.12,781616.9
76594,44,2024-04-26,127.19,8702.73,880428.38
76595,79,2024-10-14,23.02,10285.23,1370466.99
76596,197,2024-02-22,101.48,9613.87,480549.09
76597,101,2024-12-01,108.6,8376.05,702819.46
76598,195,2023-11-29,20.41,8801.54,216356.12
76599,19,2025-08-10,26.24,9930.53,1988961.48
76600,178,2024-09-02,108.04,10069.15,1433096.72
76601,171,2024-12-16,48.4,8680.99,492545.46
76602,73,2025-09-04,98.49,11186.15,720301.05
76603,172,2024-11-10,98.87,9642.43,1642829.08
76604,145,2025-04-30,56.92,11171.34,1667563.94
76605,168,2025-06-13,142.81,8461.21,933873.24
76606,44,2024-11-25,137.56,9670.64,470975.27
76607,154,2025-08-17,192,9970.59,1459991.02
76608,112,2024-01-18,134.17,9123.21,1007897.01
76609,182,2024-11-14,155.95,9019.63,1535305.35
76610,175,2025-11-02,75.33,9021.16,329001.87
76611,29,2024-08-05,79.38,11060.31,387536.18
76612,186,2024-09-13,71.24,10827.21,368657
76613,154,2024-05-04,120.13,9217.63,364159.67
76614,8,2023-11-27,192.18,10381.86,1238172.23
76615,65,2025-08-10,134.66,10641.87,1957590.53
76616,136,2024-08-23,164.89,8165.7,997750.28
76617,53,2025-02-19,111.92,10435.03,1081117.55
76618,31,2025-04-01,171.23,9083.6,1670923.25
76619,47,2025-02-21,155.02,9816.49,1270919.96
76620,58,2024-01-09,198.88,9254.63,1916606.74
76621,59,2025-07-03,107.78,10870.35,1857353.34
76622,178,2024-07-08,36.64,11660.21,1780780.86
76623,36,2024-03-30,113.54,9281.07,1642836.41
76624,73,2024-02-12,47.15,9653.85,1038744.3
76625,14,2024-08-08,106.52,8750.53,1235183.24
76626,168,2024-06-08,117.59,11585.22,884526.26
76627,167,2024-09-10,94.64,11000.65,1251365.92
76628,82,2024-05-24,173.03,9048.66,559225.61
76629,181,2025-01-21,149.7,8624.56,1201997.42
76630,96,2024-12-14,155.65,8984.14,1246591.78
76631,99,2024-11-17,150.83,9512.33,1920110.26
76632,62,2024-12-09,45.22,9678.14,1730501.96
76633,69,2025-01-16,199.18,11648.82,276651.81
76634,56,2025-10-17,146.03,9473.1,1063179.04
76635,146,2023-11-15,169.41,9097.83,351404.69
76636,22,2024-02-09,127.53,8800.67,269923.95
76637,155,2025-05-01,158.1,11599.92,1964889.21
76638,138,2025-10-30,164.84,11500.01,459364.27
76639,195,2024-11-28,110.67,11920.54,490356.94
76640,199,2024-03-31,122.59,11728.49,1154382.36
76641,178,2025-06-24,136.28,10199.02,1993023.77
76642,76,2023-11-17,118.05,9918.41,316494.52
76643,199,2024-09-07,185.77,8588.1,1121797.19
76644,93,2024-09-19,169.03,11630.07,1404138.7
76645,25,2025-06-23,44.06,8763.18,633759
76646,197,2025-03-20,137.66,11189.16,673639.58
76647,129,2024-05-13,43.46,10094.3,1197680.14
76648,56,2024-08-21,162.61,9657.9,1288208.13
76649,169,2023-12-23,31.51,10430.32,1001517.03
76650,167,2025-08-30,126.87,10609.29,1698069.4
76651,69,2025-04-25,116.15,8342.82,1118153.89
76652,60,2024-08-13,148.1,10528.6,1520200.43
76653,53,2024-06-03,58.92,11211.19,208049.4
76654,76,2025-06-16,33.16,9823.33,1790487.15
76655,136,2025-02-08,111.55,9629.08,1082588.42
76656,77,2025-04-17,170.35,8216.52,1180067.08
76657,145,2025-08-16,169.34,10965.9,769223.06
76658,147,2025-09-08,63.51,8173.75,451194.25
76659,27,2024-02-06,172.68,9909.14,1606102.35
76660,166,2023-11-17,31.43,10939.61,1096075.88
76661,148,2025-04-24,53.4,11350.61,712433.53
76662,72,2024-09-12,118.22,11435.61,1278489.23
76663,21,2025-06-14,193.76,11461.68,236747.8
76664,190,2025-08-24,110.72,8912.19,1542378.84
76665,8,2024-01-04,196.96,9079.73,215033.75
76666,40,2024-01-13,48.53,8761.98,1521160.19
76667,114,2025-01-04,163.79,8373.64,530364.15
76668,44,2025-09-19,133.78,11035.77,1595669.3
76669,83,2023-12-19,71.84,8365.17,1242648.43
76670,139,2024-02-24,90.82,10400.96,268978.83
76671,4,2025-05-16,187.26,11067.6,411066.48
76672,96,2024-06-06,67.61,9846.44,1780562.45
76673,2,2024-02-12,65.34,8514.9,1557555.43
76674,120,2025-04-01,57.96,9108.69,1018113.44
76675,20,2024-11-18,184.76,11647.1,609047.76
76676,88,2024-05-12,85.93,10836.39,1127834.57
76677,88,2024-06-19,119.15,9541.97,212754.15
76678,163,2025-09-02,31.29,11433.52,1176452.95
76679,188,2025-04-03,68.26,8796.32,852920.67
76680,24,2024-12-27,33.86,9426.34,909876.72
76681,175,2024-10-04,110.31,11829.89,1360351.06
76682,3,2024-04-19,150.7,11084.65,1169806.31
